rabbitmq-1  | 2026-09-20 20:46:00.797935+00:00 [info] <0.1382.0> accepting AMQP connection 172.23.0.1:35728 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:46:00.804942+00:00 [info] <0.1382.0> connection 172.23.0.1:35728 -> 172.23.0.2:5672 has a client-provided name: reporting-inbox-consumer[0m
rabbitmq-1  | 2026-09-20 20:46:00.808245+00:00 [info] <0.1382.0> connection 172.23.0.1:35728 -> 172.23.0.2:5672 - reporting-inbox-consumer: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | [38;5;214m2026-09-20 20:46:01.011434+00:00 [warning] <0.1382.0> closing AMQP connection <0.1382.0> (172.23.0.1:35728 -> 172.23.0.2:5672 - reporting-inbox-consumer, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '214ms'):[0m
rabbitmq-1  | [38;5;214m2026-09-20 20:46:01.011434+00:00 [warning] <0.1382.0> client unexpectedly closed TCP connection[0m
rabbitmq-1  | 2026-09-20 20:46:01.053008+00:00 [info] <0.1400.0> accepting AMQP connection 172.23.0.1:35740 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:46:01.111927+00:00 [info] <0.1400.0> connection 172.23.0.1:35740 -> 172.23.0.2:5672: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:46:01.625012+00:00 [info] <0.1400.0> closing AMQP connection (172.23.0.1:35740 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '596ms')[0m
rabbitmq-1  | 2026-09-20 20:46:02.345470+00:00 [info] <0.1418.0> accepting AMQP connection 172.23.0.1:35748 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:46:02.359834+00:00 [info] <0.1418.0> connection 172.23.0.1:35748 -> 172.23.0.2:5672 has a client-provided name: reporting-inbox-consumer[0m
rabbitmq-1  | 2026-09-20 20:46:02.367134+00:00 [info] <0.1418.0> connection 172.23.0.1:35748 -> 172.23.0.2:5672 - reporting-inbox-consumer: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:46:03.038322+00:00 [info] <0.1418.0> closing AMQP connection (172.23.0.1:35748 -> 172.23.0.2:5672 - reporting-inbox-consumer, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '694ms')[0m
rabbitmq-1  | 2026-09-20 20:46:03.061266+00:00 [info] <0.1436.0> accepting AMQP connection 172.23.0.1:35750 -> 172.23.0.2:5672[0m
rabbitmq-1  | 2026-09-20 20:46:03.080312+00:00 [info] <0.1436.0> connection 172.23.0.1:35750 -> 172.23.0.2:5672: user 'cw_reporting_app' authenticated and granted access to vhost 'washgo-acceptance'[0m
rabbitmq-1  | 2026-09-20 20:46:03.161730+00:00 [info] <0.1436.0> closing AMQP connection (172.23.0.1:35750 -> 172.23.0.2:5672, vhost: 'washgo-acceptance', user: 'cw_reporting_app', duration: '104ms')[0m
